,date,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
0,2011-06-01,109.56958333333334,,21.631249999999998,15.935,2.86875,12.670416666666666
1,2011-06-02,58.95666666666667,,37.759166666666665,10.189166666666667,1.865,16.539166666666667
2,2011-06-03,441.3084210526316,,29.175789473684212,8.312105263157894,1.6752631578947368,20.329473684210527
3,2011-06-04,,,,,,
4,2011-06-05,,,,,,
5,2011-06-06,985.0,,,20.64071428571429,2.209285714285714,33.165
6,2011-06-07,761.4233333333333,,26.16375,8.288333333333332,1.81375,30.921666666666667
7,2011-06-08,50.50277777777777,,21.507894736842104,10.230526315789474,1.7905263157894735,18.630000000000003
8,2011-06-09,60.95208333333333,,20.422916666666666,10.387083333333333,1.8549999999999998,17.785416666666666
9,2011-06-10,49.989333333333335,,21.903636363636362,12.974666666666668,1.6586666666666665,18.714
10,2011-06-11,,,,,,
11,2011-06-12,73.06,,19.044999999999998,15.940714285714288,1.8278571428571428,22.50142857142857
12,2011-06-13,73.75533333333333,,19.480666666666664,12.709333333333332,1.8960000000000001,21.444666666666667
13,2011-06-14,248.0425,,28.114285714285717,12.37875,2.27625,22.185
14,2011-06-15,114.06777777777776,,23.298823529411763,9.392222222222223,2.0305555555555554,10.851111111111111
15,2011-06-16,86.56166666666667,,19.611666666666668,7.35625,1.6708333333333334,15.805
16,2011-06-17,115.47333333333333,,11.74,7.462222222222222,1.745,25.205555555555556
17,2011-06-18,195.13299999999998,,21.226666666666667,6.593000000000001,1.9833333333333334,18.29111111111111
18,2011-06-19,78.6675,,16.384,9.328260869565218,1.7691666666666668,15.507083333333334
19,2011-06-20,98.57249999999999,,,11.268333333333333,1.8654166666666667,17.36625
20,2011-06-21,119.75041666666665,,23.936923076923076,9.954583333333334,1.9016666666666666,27.818749999999998
21,2011-06-22,91.64291666666666,,25.144166666666667,9.071666666666667,1.8316666666666668,18.662499999999998
22,2011-06-23,71.02083333333333,,24.434583333333332,11.585833333333333,1.8608333333333331,18.434166666666666
23,2011-06-24,70.71541666666667,,23.545,7.493333333333333,1.7983333333333336,19.53291666666667
24,2011-06-25,63.65,,22.758000000000003,7.806,1.841,12.056999999999999
25,2011-06-26,,,,,,
26,2011-06-27,104.37153846153845,,26.33846153846154,8.100769230769231,2.582307692307692,29.017500000000002
27,2011-06-28,106.13833333333334,,21.044166666666666,7.22375,1.9416666666666667,63.89473684210526
28,2011-06-29,57.93666666666667,,18.189166666666665,10.062083333333334,1.9395833333333332,16.121333333333332
29,2011-06-30,69.47916666666667,,16.481666666666666,5.486086956521739,1.8341666666666665,16.70416666666667
30,2011-07-01,74.68416666666667,,14.850833333333334,5.820909090909091,1.5999999999999999,11.338333333333333
31,2011-07-02,,,,,,
32,2011-07-03,,,,,,
33,2011-07-04,210.23749999999998,,11.659090909090908,15.985,2.0518181818181818,12.023636363636363
34,2011-07-05,134.50291666666666,,1.4304545454545454,14.002916666666666,2.15375,13.058333333333332
35,2011-07-06,70.48111111111112,,1.1955555555555555,10.617777777777778,1.54,11.503333333333334
36,2011-07-07,51.83272727272727,,3.1354545454545457,11.909090909090908,1.9,13.206363636363637
37,2011-07-08,53.99916666666667,,24.589166666666667,17.162916666666664,1.9304166666666667,11.202916666666667
38,2011-07-09,67.33384615384615,,19.173076923076923,14.356153846153846,1.7823076923076924,11.952307692307691
39,2011-07-10,,,,,,
40,2011-07-11,,,,,,
41,2011-07-12,97.33454545454546,,87.85636363636364,15.87909090909091,1.8681818181818182,20.604545454545455
42,2011-07-13,55.07631578947369,,54.126842105263165,15.822631578947368,1.6684210526315788,19.829473684210527
43,2011-07-14,59.27357142857143,,68.96071428571429,13.196428571428571,1.7614285714285713,17.677857142857142
44,2011-07-15,42.205,,55.61208333333334,20.1475,1.7878260869565217,18.03625
45,2011-07-16,53.050666666666665,,48.874,19.705333333333332,1.6273333333333333,18.49866666666667
46,2011-07-17,54.634,,55.602666666666664,15.248,1.6460000000000001,18.591333333333335
47,2011-07-18,41.431363636363635,,46.25681818181818,18.250454545454545,1.741818181818182,17.470909090909092
48,2011-07-19,75.995,,79.944,28.225555555555555,1.842,24.966
49,2011-07-20,63.72958333333333,,49.298750000000005,28.49086956521739,1.55375,22.46666666666667
50,2011-07-21,74.46166666666666,,59.58583333333333,14.761666666666665,1.7525000000000002,22.056250000000002
51,2011-07-22,73.68444444444444,,108.71222222222222,20.22,1.6033333333333333,18.533333333333335
52,2011-07-23,,,,,,
53,2011-07-24,34.420833333333334,,64.71166666666666,18.43,1.5841666666666667,18.811666666666667
54,2011-07-25,55.7640909090909,,55.53409090909091,20.31772727272727,1.6772727272727272,18.133181818181818
55,2011-07-26,66.56208333333333,,68.23791666666666,16.15875,1.8191666666666666,18.617083333333333
56,2011-07-27,68.54791666666667,,82.41583333333334,28.49875,1.8379166666666666,17.496666666666666
57,2011-07-28,45.61857142857143,,49.019999999999996,19.49285714285714,1.5814285714285714,18.542142857142856
58,2011-07-29,44.625416666666666,,40.90208333333333,17.903333333333332,0.5075,20.487916666666667
59,2011-07-30,97.80954545454546,,45.316153846153846,36.03052631578947,0.7300000000000001,34.04727272727273
60,2011-07-31,45.27041666666667,,8.620416666666666,37.56130434782609,0.28,50.992916666666666
61,2011-08-01,30.351,,12.166999999999998,42.135000000000005,0.374,28.901
62,2011-08-02,,,,,,
63,2011-08-03,,,,,,
64,2011-08-04,,,,,,
65,2011-08-05,,,,,,
66,2011-08-06,,,,,,
67,2011-08-07,,,,,,
