,date,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
0,2020-01-22,129.02272727272728,212.85636363636365,31.905454545454543,33.700909090909086,0.5490909090909091,82.59454545454545
1,2020-01-23,80.1875,138.88541666666666,24.426666666666666,28.69125,0.39749999999999996,73.93416666666667
2,2020-01-24,67.64583333333333,126.85416666666667,25.34375,29.427916666666665,0.33041666666666664,80.39
3,2020-01-25,98.25,167.1425,28.662916666666664,27.25375,0.3829166666666666,68.7295652173913
4,2020-01-26,114.6875,177.6875,32.95916666666667,29.226249999999997,0.43124999999999997,74.56375
5,2020-01-27,64.89583333333333,116.28125,19.177500000000002,26.43375,0.40791666666666665,83.79083333333334
6,2020-01-28,59.166666666666664,119.77083333333333,18.39076923076923,33.97708333333333,0.4566666666666667,73.32666666666667
7,2020-01-29,99.16666666666667,143.44791666666666,,29.512083333333333,0.3941666666666667,68.46166666666666
8,2020-01-30,73.02791666666667,129.04875,,26.93875,0.39958333333333335,66.81125
9,2020-01-31,72.78947368421052,125.27083333333333,,31.090416666666666,0.46458333333333335,72.62291666666667
10,2020-02-01,23.55,113.98684210526316,,32.455263157894734,0.5742105263157895,86.07578947368421
11,2020-02-02,73.02083333333333,135.64583333333334,,29.55,0.5358333333333333,97.935
12,2020-02-03,91.48625,159.61458333333334,,29.90875,0.6337499999999999,73.70130434782608
13,2020-02-04,89.98565217391305,150.05434782608697,36.461666666666666,27.02,0.5569565217391305,74.36166666666666
14,2020-02-05,128.9375,203.84375,36.1875,18.410416666666666,0.6379166666666667,75.77374999999999
15,2020-02-06,108.65625,170.07291666666666,31.475416666666664,19.274583333333332,0.4054166666666667,68.09958333333333
16,2020-02-07,107.08333333333333,176.1875,35.498333333333335,19.992083333333333,0.45625,78.55375
17,2020-02-08,124.44791666666667,193.16333333333333,39.26833333333333,19.118750000000002,0.52125,68.76791666666666
18,2020-02-09,144.02083333333334,224.4375,37.607083333333335,19.528333333333332,0.44458333333333333,76.2175
19,2020-02-10,136.51041666666666,232.29166666666666,43.88041666666667,19.339166666666667,0.44625000000000004,74.98652173913044
20,2020-02-11,98.66666666666667,179.05208333333334,40.05416666666667,20.147916666666667,0.31916666666666665,73.74043478260869
21,2020-02-12,100.171875,181.79666666666668,41.49916666666667,19.979166666666668,0.3979166666666667,71.71583333333334
22,2020-02-13,77.14583333333333,149.69230769230768,44.229166666666664,19.690833333333334,0.31625,79.44583333333334
23,2020-02-14,46.697916666666664,138.94791666666666,31.156666666666666,19.922083333333333,0.35625,105.25875
24,2020-02-15,42.958333333333336,123.78125,35.39041666666667,19.630416666666665,0.28,76.8575
25,2020-02-16,63.427083333333336,146.61791666666667,37.23083333333333,19.85125,0.37333333333333335,72.505
26,2020-02-17,80.35416666666667,179.69791666666666,42.89166666666667,19.845833333333335,0.2654166666666667,78.91083333333333
27,2020-02-18,66.72916666666667,158.19791666666666,40.129583333333336,19.490416666666665,0.3454166666666667,71.13583333333334
28,2020-02-19,59.46541666666667,129.26041666666666,29.979166666666668,19.49625,0.32125,78.29291666666667
29,2020-02-20,40.2665,96.646,18.68190476190476,18.880000000000003,0.3409090909090909,107.39136363636364
30,2020-02-21,69.42045454545455,116.67045454545455,16.859545454545454,25.890454545454546,0.5231818181818182,99.14181818181818
31,2020-02-22,92.73958333333333,143.48958333333334,26.0675,20.049166666666668,0.285,48.26208333333333
32,2020-02-23,88.98958333333333,149.02083333333334,31.3275,21.039583333333333,0.35125,51.89291666666667
33,2020-02-24,85.09375,147.83333333333334,32.95291666666667,21.449583333333333,0.6204761904761904,63.375416666666666
34,2020-02-25,83.34375,151.5,35.860416666666666,24.25708333333333,0.91,70.96291666666666
35,2020-02-26,73.3125,150.57291666666666,36.73166666666667,22.989583333333332,0.8687499999999999,75.51
36,2020-02-27,44.364583333333336,101.30208333333333,24.569166666666664,23.96083333333333,0.5866666666666667,96.61708333333333
37,2020-02-28,42.739583333333336,90.98958333333333,17.5675,16.937058823529412,0.5821739130434783,107.64
38,2020-02-29,36.260416666666664,92.5625,13.710416666666667,15.66,0.46374999999999994,96.92083333333333
39,2020-03-01,20.180555555555557,34.26190476190476,12.678636363636365,14.648636363636363,0.5109090909090909,84.1759090909091
40,2020-03-02,36.416666666666664,80.47916666666667,17.284583333333334,16.920833333333334,0.6316666666666667,65.79583333333333
41,2020-03-03,42.302083333333336,92.9375,21.5725,16.14217391304348,0.6579166666666667,61.071666666666665
42,2020-03-04,38.785714285714285,76.67857142857143,16.69909090909091,21.07894736842105,0.73,54.74136363636364
43,2020-03-05,36.0,73.19791666666667,12.876249999999999,22.12708333333333,0.48,68.24125
44,2020-03-06,43.125,79.85416666666667,12.443333333333333,27.652083333333334,0.5075,60.03916666666667
45,2020-03-07,30.875,69.53125,12.132916666666667,25.58125,0.40041666666666664,70.30416666666666
46,2020-03-08,34.822916666666664,91.90625,23.605416666666667,23.108333333333334,0.5691666666666667,56.86166666666667
47,2020-03-09,48.572916666666664,120.57291666666667,30.359583333333333,23.530833333333334,0.62,55.112500000000004
48,2020-03-10,67.3125,107.67708333333333,17.83458333333333,21.316666666666666,0.6291666666666667,50.78125
49,2020-03-11,30.270833333333332,66.35416666666667,8.143749999999999,22.51625,0.35250000000000004,78.94958333333334
50,2020-03-12,27.052083333333332,96.95833333333333,16.447916666666668,24.6875,0.3445833333333333,72.50583333333334
51,2020-03-13,22.385416666666668,95.71875,15.692083333333334,20.97041666666667,0.4070833333333333,73.28833333333334
